@RELATION blackjack
@ATTRIBUTE dealer_card	    REAL
@ATTRIBUTE player1_card_sum   REAL
@ATTRIBUTE stand_hit          REAL
@ATTRIBUTE player2_card_1     REAL
@ATTRIBUTE player2_card_2     REAL
@ATTRIBUTE player3_card_1     REAL
@ATTRIBUTE player3_card_2     REAL
@ATTRIBUTE player4_card_1     REAL
@ATTRIBUTE player4_card_2     REAL
@ATTRIBUTE player5_card_1     REAL
@ATTRIBUTE player5_card_2     REAL
@ATTRIBUTE player6_card_1     REAL
@ATTRIBUTE player6_card_2     REAL
@ATTRIBUTE class 	{WIN,DRAW,LOSE}
@DATA
5,10,1,8,10,6,10,11,10,8,11,10,10,WIN
10,15,0,3,7,8,10,10,3,4,3,10,9,LOSE
10,19,0,4,10,9,10,5,9,8,10,10,5,LOSE
3,11,1,10,7,7,9,8,8,7,10,10,6,DRAW
7,5,1,10,3,7,10,3,7,3,4,10,10,LOSE
6,14,0,4,2,9,7,2,4,10,10,10,4,LOSE
10,7,1,11,11,11,5,7,10,10,3,10,9,LOSE
3,14,0,9,5,11,11,4,7,10,10,3,2,WIN
10,11,1,5,8,5,11,10,10,10,10,6,10,LOSE
4,11,1,3,4,9,7,6,10,3,10,10,10,WIN
4,16,0,5,4,9,8,10,3,4,7,5,11,LOSE
10,13,0,8,9,9,2,9,7,5,2,4,10,LOSE
2,6,1,5,5,2,4,10,10,10,2,10,7,LOSE
10,16,0,4,7,5,2,8,7,10,10,10,6,LOSE
10,10,1,10,10,10,9,2,7,5,10,11,4,WIN
10,10,1,10,10,10,7,2,10,10,9,5,10,LOSE
10,17,0,2,7,7,7,6,10,10,10,10,10,LOSE
9,14,0,2,10,10,3,10,3,6,10,10,6,LOSE
7,10,1,5,3,11,10,11,5,10,8,2,10,WIN
2,16,0,10,2,7,10,4,2,5,9,5,9,LOSE
10,12,1,3,5,7,6,3,6,9,4,2,5,WIN
9,13,0,8,10,9,6,8,8,3,10,9,9,LOSE
10,10,1,5,10,5,4,5,9,4,7,10,7,LOSE
4,9,1,11,3,10,10,6,10,10,8,2,10,WIN
8,6,1,2,9,10,10,3,10,10,2,11,4,WIN
2,20,0,9,11,10,8,2,7,2,5,10,4,WIN
10,14,0,5,10,3,10,5,5,4,5,7,10,LOSE
11,14,0,9,11,8,8,10,8,10,4,10,10,WIN
10,14,0,5,2,9,11,10,10,9,11,10,10,LOSE
10,21,0,7,4,11,10,5,11,9,5,10,10,WIN
3,22,1,3,10,6,10,10,9,10,8,2,7,LOSE
8,20,0,10,10,3,10,9,10,2,7,10,3,WIN
5,20,0,5,8,5,2,6,9,11,8,11,10,WIN
10,14,0,4,4,6,10,3,4,9,6,3,8,LOSE
10,12,1,7,10,5,5,7,4,9,2,9,4,LOSE
9,18,0,9,2,10,10,10,3,10,10,7,11,LOSE
8,20,0,10,5,10,8,11,10,10,9,10,10,LOSE
10,19,0,10,8,2,9,10,3,7,9,5,11,WIN
7,8,1,10,4,11,10,5,10,9,10,11,10,WIN
4,18,0,11,7,10,2,8,11,11,7,11,5,WIN
10,18,0,9,10,8,10,9,2,2,4,3,8,LOSE
6,18,0,2,8,6,9,8,3,6,5,4,10,WIN
3,19,0,11,2,3,10,4,10,6,4,7,2,WIN
3,17,0,9,10,6,5,11,10,2,11,8,7,LOSE
8,12,1,4,10,9,10,5,10,7,10,4,4,LOSE
6,10,1,10,7,5,3,10,10,9,3,10,6,WIN
5,14,0,10,5,5,10,7,11,10,5,10,7,LOSE
11,17,0,10,10,5,4,5,6,10,8,9,8,LOSE
10,8,1,10,4,10,11,3,10,11,10,10,10,WIN
5,16,0,10,10,8,4,3,10,5,2,5,4,LOSE
10,18,0,11,9,8,10,10,3,10,3,5,2,LOSE
6,20,0,9,10,2,6,10,4,10,9,8,5,WIN
10,12,1,10,10,3,10,5,9,4,6,5,5,LOSE
10,19,0,10,2,11,2,8,10,9,7,8,10,WIN
10,14,0,6,10,7,11,2,2,10,7,7,11,LOSE
7,7,1,2,2,3,10,10,8,7,8,8,10,WIN
4,21,0,7,4,7,11,8,10,10,3,4,7,WIN
2,15,0,7,11,10,10,8,4,8,6,11,11,LOSE
10,16,0,9,3,10,6,10,10,4,10,3,10,LOSE
7,15,0,5,11,11,11,8,8,4,4,2,2,LOSE
2,16,0,10,2,5,9,8,9,6,9,4,6,WIN
7,20,0,3,4,11,7,8,6,11,8,4,6,WIN
10,12,1,6,10,10,3,10,10,10,4,10,8,LOSE
5,15,0,4,11,2,6,10,10,5,4,10,5,LOSE
4,14,0,6,11,8,11,3,5,10,10,10,7,WIN
4,13,0,7,10,10,6,5,4,2,3,10,9,LOSE
5,11,1,4,11,10,10,6,6,7,10,10,6,WIN
7,7,1,10,3,3,10,4,10,11,2,2,10,LOSE
10,17,0,11,10,2,2,11,6,10,9,5,5,LOSE
6,20,0,10,9,4,6,10,10,7,3,2,6,LOSE
8,10,1,6,3,2,10,7,8,8,7,7,5,LOSE
11,16,0,6,10,10,10,7,8,5,4,10,4,LOSE
11,13,0,5,10,10,5,2,3,10,5,3,8,LOSE
9,20,0,4,3,3,5,10,8,11,10,8,4,WIN
5,18,0,11,10,2,10,10,11,3,4,7,8,LOSE
9,7,1,8,5,7,4,2,7,10,3,10,6,LOSE
6,20,0,10,4,11,3,2,10,8,4,2,4,WIN
11,18,0,8,9,6,2,9,2,3,10,10,10,LOSE
5,21,0,10,8,5,10,10,3,7,11,10,10,WIN
11,20,0,9,10,10,10,6,10,10,10,4,6,WIN
7,15,0,9,11,10,7,10,5,10,11,10,5,LOSE
3,19,0,7,8,11,6,7,11,9,4,7,3,WIN
6,9,1,5,6,6,7,9,10,10,5,10,5,LOSE
10,11,1,2,10,9,10,5,6,4,2,4,3,WIN
10,21,0,6,7,10,6,8,7,7,10,2,3,WIN
10,17,0,8,3,4,5,3,10,10,9,3,10,LOSE
6,21,0,3,2,10,7,2,5,11,7,9,8,WIN
10,10,1,10,2,5,5,11,4,11,7,8,11,WIN
3,15,0,4,5,10,9,8,6,3,8,6,8,WIN
9,17,0,10,7,5,3,10,3,6,8,4,10,WIN
4,17,0,9,6,10,8,5,4,10,4,10,7,WIN
5,20,0,7,7,2,10,4,10,10,9,2,11,WIN
4,17,0,10,10,5,10,11,2,10,3,10,3,LOSE
10,8,1,8,8,5,8,4,2,10,2,10,3,LOSE
3,11,1,3,3,11,8,8,10,3,5,5,4,WIN
2,20,0,4,8,11,7,10,10,4,9,6,8,WIN
10,18,0,3,11,10,3,2,8,2,10,11,2,LOSE
7,13,0,5,6,10,10,7,10,9,2,2,2,LOSE
4,20,0,10,9,10,9,2,10,10,5,4,6,WIN
2,14,0,6,10,10,5,6,10,6,10,8,9,LOSE
3,15,0,6,5,6,4,8,4,4,7,3,10,WIN
10,16,0,5,2,10,3,11,5,7,10,2,4,LOSE
3,13,0,7,5,5,9,10,3,4,10,10,3,LOSE
10,20,0,2,7,3,5,10,10,9,11,8,10,WIN
4,14,0,10,9,10,9,4,4,7,3,10,9,LOSE
3,13,0,3,10,8,10,10,10,10,10,2,8,LOSE
6,8,1,9,4,9,10,7,6,11,4,6,10,DRAW
7,13,0,10,10,4,7,10,6,5,8,6,6,LOSE
10,10,1,8,11,10,2,9,2,5,10,7,7,LOSE
5,14,0,4,3,8,10,4,10,10,10,8,10,WIN
11,19,0,10,10,11,7,6,5,9,3,10,6,WIN
10,16,0,10,10,10,6,5,6,11,5,7,8,LOSE
3,20,0,5,9,10,10,6,11,10,10,4,6,WIN
2,12,1,4,6,10,11,10,4,8,10,3,6,WIN
3,17,0,9,9,10,11,10,2,9,4,3,8,WIN
10,8,1,5,3,7,3,3,10,2,6,10,3,WIN
3,17,0,10,11,10,7,7,10,4,10,3,10,LOSE
10,20,0,9,4,7,10,3,10,6,10,8,3,WIN
9,10,1,5,11,2,11,4,10,5,10,11,11,LOSE
10,14,0,10,10,10,6,10,10,4,4,3,11,LOSE
10,16,0,11,3,10,6,7,9,10,11,7,10,LOSE
8,12,1,3,10,4,10,5,10,9,8,10,3,LOSE
10,17,0,9,11,10,5,6,6,10,5,11,10,LOSE
2,15,0,10,3,2,11,5,10,10,8,5,4,LOSE
11,9,1,3,11,9,10,10,2,10,8,11,10,WIN
5,10,1,6,9,11,8,7,11,7,10,10,11,LOSE
9,12,1,8,10,10,2,10,10,10,10,10,2,WIN
6,12,1,11,10,5,2,10,4,9,4,5,2,WIN
5,16,0,8,6,11,3,10,9,9,8,11,10,LOSE
7,18,0,4,11,10,5,5,3,4,6,10,9,WIN
11,12,1,8,4,9,10,10,8,6,5,10,10,LOSE
2,8,1,4,10,10,10,10,10,10,11,6,3,LOSE
3,13,0,10,9,8,8,11,10,7,7,3,5,LOSE
7,9,1,5,2,7,10,10,6,10,10,8,10,WIN
10,14,0,5,11,4,8,10,10,2,10,5,10,LOSE
10,20,0,11,7,10,2,6,10,10,11,7,5,LOSE
8,17,0,5,3,10,9,5,6,10,10,7,9,LOSE
3,12,1,9,11,7,10,6,9,10,6,6,10,LOSE
6,16,0,10,6,2,8,2,2,10,3,10,10,WIN
8,14,0,10,9,9,10,10,4,10,6,2,3,LOSE
4,14,0,9,10,3,9,5,7,9,6,11,10,LOSE
10,13,0,10,8,3,10,2,9,10,3,4,8,WIN
10,20,0,6,6,10,3,7,10,10,9,10,11,DRAW
10,19,0,9,10,10,11,5,10,9,3,10,4,LOSE
7,11,1,2,11,10,10,10,4,10,10,8,10,WIN
2,14,0,4,7,2,7,10,3,8,10,9,10,LOSE
10,9,1,5,10,10,7,5,9,6,6,2,7,LOSE
11,16,0,3,4,6,7,8,10,5,10,6,7,LOSE
4,19,0,4,10,3,10,8,5,10,5,10,10,WIN
9,15,0,9,7,4,11,10,3,8,10,6,6,LOSE
5,14,0,9,3,5,5,2,4,4,4,3,5,WIN
10,10,1,9,4,2,10,9,9,5,10,6,9,LOSE
10,11,1,3,10,2,10,10,10,10,7,10,10,WIN
10,14,0,10,2,11,5,3,9,2,7,8,2,LOSE
10,15,0,8,10,4,10,8,7,8,5,7,10,WIN
7,15,0,7,11,6,10,5,7,2,4,10,10,WIN
10,19,0,9,9,10,10,10,4,2,11,7,4,WIN
10,15,0,10,10,10,10,5,5,2,10,10,3,LOSE
3,17,0,3,6,2,5,5,8,11,9,5,10,LOSE
6,12,1,7,11,8,11,7,10,7,8,9,10,LOSE
10,17,0,3,7,11,9,9,5,6,10,6,10,LOSE
11,9,1,4,4,10,11,10,10,10,6,10,10,LOSE
10,14,0,10,10,10,3,2,4,7,9,6,10,LOSE
10,13,0,6,5,6,3,11,10,10,2,10,10,LOSE
7,18,0,6,11,8,6,2,10,9,8,7,10,WIN
6,18,0,7,2,8,6,11,10,10,2,2,8,WIN
9,15,0,10,4,10,4,2,10,3,10,2,10,WIN
6,17,0,10,4,10,10,6,4,10,6,5,5,DRAW
3,18,0,5,6,8,9,6,4,7,10,9,4,LOSE
7,12,1,11,3,6,6,5,4,10,2,11,10,WIN
7,20,0,9,8,3,8,5,10,11,10,2,3,WIN
5,21,0,9,5,10,3,6,2,2,10,11,3,WIN
5,15,0,3,10,4,6,10,10,11,2,5,10,WIN
2,8,1,10,7,10,3,8,9,4,11,10,4,WIN
4,16,0,7,9,8,3,3,10,9,10,10,6,LOSE
2,17,0,3,5,10,10,10,2,9,9,10,2,LOSE
8,22,1,10,5,7,10,10,10,10,10,10,5,WIN
10,17,0,10,9,10,7,10,11,9,5,8,9,LOSE
3,11,1,10,3,5,11,7,2,8,5,9,7,WIN
8,15,0,11,6,5,11,8,3,10,11,8,10,LOSE
10,12,1,9,11,4,10,4,4,9,7,8,6,LOSE
7,20,0,5,7,10,3,2,9,4,10,10,5,WIN
4,17,0,9,8,4,7,2,11,9,3,10,6,LOSE
5,13,0,11,4,10,4,9,7,3,11,2,10,LOSE
10,11,1,9,2,9,6,8,3,7,2,9,10,WIN
10,9,1,2,7,6,10,8,9,2,6,7,8,LOSE
5,6,1,3,11,4,5,10,9,4,6,10,10,LOSE
11,11,1,6,2,5,10,4,11,10,10,3,3,LOSE
10,21,0,2,2,7,11,11,8,9,7,3,6,WIN
2,18,0,10,6,8,5,11,10,2,10,5,2,WIN
11,13,0,6,5,8,3,4,9,10,8,10,4,LOSE
4,21,0,4,9,2,6,6,2,7,8,8,6,WIN
3,13,0,10,10,10,10,3,7,8,10,3,6,LOSE
7,16,0,8,2,7,10,9,2,9,2,3,10,LOSE
4,19,0,11,10,4,11,10,10,2,10,10,7,WIN
10,11,1,10,4,7,10,9,3,4,10,10,10,WIN
10,18,0,3,7,11,6,9,3,4,6,10,6,LOSE
2,8,1,5,2,2,9,10,3,4,2,8,8,LOSE
3,17,0,5,8,5,7,7,6,5,10,10,9,LOSE
6,15,0,7,6,10,6,10,11,10,11,10,2,WIN
9,13,0,11,5,6,7,4,3,3,10,10,3,WIN
8,20,0,3,10,6,11,9,5,2,10,5,9,WIN
11,16,0,10,6,10,10,11,6,11,2,4,4,LOSE
9,13,0,7,6,10,10,8,10,3,9,10,11,LOSE
10,17,0,2,7,3,10,5,10,5,3,4,4,LOSE
10,16,0,10,8,4,6,11,9,8,8,10,8,WIN
4,16,0,2,6,5,9,5,6,10,2,3,4,LOSE
10,13,0,5,9,8,3,10,9,10,3,10,10,LOSE
2,19,0,7,11,3,4,6,3,10,10,10,5,LOSE
8,17,0,8,10,10,3,7,3,4,7,9,7,LOSE
5,13,0,4,10,10,7,10,10,7,10,11,5,LOSE
10,18,0,4,11,7,7,8,8,7,2,5,6,WIN
7,18,0,9,5,2,10,3,9,8,10,10,10,WIN
11,9,1,10,10,10,10,10,7,3,10,10,5,WIN
8,17,0,3,10,10,3,7,5,2,3,10,4,DRAW
4,10,1,4,11,9,4,10,11,3,10,10,2,LOSE
10,16,0,10,3,11,9,5,2,10,10,7,2,LOSE
10,15,0,9,3,6,3,2,11,7,10,4,7,WIN
10,13,0,11,7,9,10,10,7,4,10,10,2,LOSE
9,20,0,10,10,11,11,9,3,4,3,2,11,WIN
5,17,0,3,5,4,7,10,6,6,10,2,9,WIN
10,12,1,9,9,10,4,9,10,10,7,2,10,WIN
11,20,0,10,10,10,4,6,10,10,10,6,10,LOSE
3,9,1,6,4,10,10,4,9,7,8,4,10,LOSE
11,13,0,10,7,10,5,4,10,3,10,11,2,WIN
6,9,1,6,11,7,10,8,10,10,10,11,10,LOSE
2,15,0,10,3,3,10,10,7,10,7,4,9,LOSE
10,7,1,5,10,7,6,10,10,8,7,11,10,LOSE
10,17,0,3,4,7,2,11,3,4,4,10,5,LOSE
10,17,0,10,9,10,10,8,3,10,7,7,10,LOSE
3,20,0,10,4,7,9,3,6,8,10,11,10,DRAW
4,19,0,5,10,10,5,10,6,11,8,11,7,WIN
5,19,0,11,11,7,2,4,6,4,10,3,8,WIN
11,12,1,5,2,10,10,6,10,9,6,10,10,DRAW
2,13,0,10,10,6,8,6,3,10,6,5,2,LOSE
10,18,0,4,4,5,10,11,8,2,11,6,10,LOSE
9,15,0,10,10,8,5,2,5,10,3,11,7,LOSE
2,15,0,2,5,4,3,2,6,3,10,10,6,LOSE
3,14,0,5,7,9,2,7,9,2,10,6,4,LOSE
10,16,0,7,11,3,10,9,2,3,8,3,10,WIN
10,14,0,10,5,8,10,8,10,7,5,10,11,WIN
4,20,0,4,5,11,11,10,11,4,3,10,4,WIN
9,11,1,6,3,10,10,4,7,7,10,10,5,WIN
10,18,0,10,3,4,8,5,4,11,3,8,9,WIN
6,5,1,10,5,9,8,3,10,9,11,10,10,WIN
10,17,0,10,10,9,4,3,3,2,10,11,2,LOSE
11,15,0,10,10,8,10,10,6,10,10,3,10,LOSE
5,12,1,10,8,4,4,10,10,6,5,10,9,LOSE
10,18,0,7,10,4,10,10,10,5,11,5,9,LOSE
5,15,0,5,3,9,7,10,6,2,6,10,10,WIN
9,21,0,6,11,2,6,9,7,10,11,4,11,WIN
10,8,1,2,10,10,3,9,10,10,10,10,10,LOSE
10,8,1,10,11,5,3,10,10,11,5,4,5,WIN
2,21,0,5,5,5,8,10,4,10,4,10,10,WIN
10,20,0,5,9,11,7,10,8,10,7,10,2,DRAW
10,16,0,2,3,7,10,6,7,2,9,7,4,LOSE
10,13,0,7,6,9,10,3,11,9,9,5,11,LOSE
10,20,0,10,7,8,10,4,10,9,8,3,8,WIN
2,20,0,3,11,7,2,5,10,10,10,11,9,WIN
10,12,1,6,9,3,5,5,10,11,10,5,8,LOSE
4,12,1,10,6,6,10,10,3,2,6,6,10,LOSE
8,13,0,8,8,9,7,10,9,4,10,2,10,LOSE
11,13,0,10,10,9,11,4,6,2,3,4,7,WIN
9,18,0,10,11,11,4,10,3,10,4,11,10,LOSE
5,20,0,8,9,9,2,5,7,8,4,7,10,WIN
6,21,0,8,7,7,9,2,8,8,4,10,11,DRAW
3,15,0,2,9,6,10,8,3,10,11,10,4,LOSE
10,6,1,11,11,10,7,7,2,3,6,2,10,LOSE
6,15,0,10,4,2,10,6,8,11,7,10,10,LOSE
7,19,0,7,4,9,3,7,7,10,10,6,6,WIN
6,13,0,7,10,5,8,11,10,10,7,10,3,LOSE
9,13,0,4,3,10,8,4,5,10,9,10,10,LOSE
4,17,0,10,9,8,8,7,6,2,8,10,2,WIN
11,17,0,8,5,4,7,7,9,9,6,11,11,LOSE
11,13,0,9,3,2,9,8,8,3,6,8,10,LOSE
10,14,0,7,11,7,9,7,10,3,10,8,10,LOSE
9,13,0,10,5,6,9,3,11,11,2,11,2,LOSE
10,15,0,3,11,10,3,3,10,6,10,2,11,LOSE
6,17,0,8,10,10,10,10,2,10,3,10,8,LOSE
7,9,1,10,5,10,4,3,9,9,6,10,10,LOSE
10,9,1,3,11,10,2,6,5,7,4,7,10,DRAW
10,14,0,4,7,10,10,10,5,10,10,7,10,LOSE
10,5,1,5,10,10,10,2,2,7,4,6,2,LOSE
10,18,0,4,4,10,6,10,6,7,7,3,10,LOSE
8,6,1,6,9,2,10,3,3,10,4,7,10,LOSE
5,20,0,11,4,10,10,8,7,10,4,10,10,WIN
4,17,0,9,9,9,10,10,11,8,8,6,4,LOSE
11,16,0,5,9,7,9,8,5,5,4,2,6,LOSE
10,16,0,10,10,10,3,8,3,10,10,5,7,LOSE
6,17,0,10,7,10,10,2,8,6,8,3,11,LOSE
4,9,1,10,2,5,5,10,4,6,2,2,5,WIN
2,14,0,10,10,10,10,11,10,2,8,4,4,LOSE
4,16,0,2,9,6,7,11,10,3,3,7,4,LOSE
10,6,1,8,3,11,2,10,10,10,6,6,11,WIN
2,11,1,5,7,3,9,9,10,11,7,10,3,WIN
9,14,0,10,10,10,7,2,6,6,10,10,11,LOSE
10,13,0,3,10,10,4,10,3,10,10,10,10,LOSE
5,18,0,10,6,5,4,9,2,7,8,10,9,WIN
10,10,1,10,8,5,2,3,3,3,3,9,6,WIN
3,13,0,10,3,10,10,11,5,10,4,10,8,WIN
11,12,1,4,3,11,9,6,3,3,6,4,10,LOSE
5,19,0,8,10,8,10,3,7,3,4,7,3,LOSE
5,19,0,10,4,11,10,8,4,5,9,10,10,WIN
9,6,1,3,3,9,11,4,9,10,10,6,7,LOSE
6,13,0,9,10,10,9,10,10,10,4,3,8,LOSE
10,21,0,10,4,5,3,2,10,9,6,4,10,WIN
10,12,1,10,10,10,8,8,7,10,8,9,10,WIN
10,18,0,7,3,3,6,6,3,8,10,11,10,LOSE
10,16,0,7,10,10,4,4,10,10,9,5,7,LOSE
10,13,0,10,10,3,10,2,7,5,3,10,10,LOSE
6,12,1,11,6,11,9,5,9,10,4,4,4,LOSE
8,16,0,7,7,4,5,10,2,10,10,5,3,LOSE
3,16,0,4,5,7,10,3,2,4,10,4,10,LOSE
10,13,0,11,5,10,10,6,3,3,4,6,11,LOSE
10,17,0,4,4,8,5,7,10,7,9,5,10,WIN
5,18,0,10,7,8,10,10,10,7,10,3,10,WIN
10,15,0,6,10,7,5,10,3,10,3,10,2,LOSE
3,18,0,7,2,5,5,2,2,2,3,8,9,DRAW
4,18,0,8,6,11,5,2,9,2,6,10,5,WIN
10,12,1,10,2,5,6,3,5,9,10,7,10,LOSE
4,8,1,2,10,7,10,10,2,10,10,6,9,WIN
2,15,0,10,5,10,9,6,10,7,10,10,3,LOSE
6,8,1,7,5,11,10,11,10,5,10,11,8,LOSE
11,20,0,10,4,4,5,4,2,9,10,2,6,DRAW
9,15,0,10,10,10,10,2,10,10,6,5,11,WIN
10,18,0,10,3,6,5,11,9,9,10,10,11,WIN
7,16,0,10,10,6,10,2,10,5,11,11,5,WIN
7,13,0,10,10,7,2,10,10,10,2,7,5,LOSE
6,11,1,5,7,10,5,10,7,6,10,2,3,WIN
9,20,0,10,10,10,4,10,5,4,4,9,5,WIN
10,18,0,9,9,8,10,6,10,11,10,7,10,LOSE
2,11,1,8,8,6,6,4,9,4,4,8,7,WIN
8,10,1,3,9,7,11,3,10,10,10,10,7,WIN
7,13,0,2,10,3,10,4,6,5,3,9,7,LOSE
4,16,0,10,9,10,2,6,10,10,10,3,10,LOSE
9,11,1,2,8,10,3,10,4,7,10,8,10,WIN
3,18,0,10,10,9,4,7,7,5,11,3,6,LOSE
3,20,0,10,10,6,10,10,6,6,4,10,6,WIN
7,20,0,11,10,9,9,4,8,10,3,2,5,WIN
10,10,1,8,4,10,2,7,11,6,10,6,5,WIN
4,16,0,4,10,10,5,10,6,4,10,9,10,LOSE
10,10,1,8,5,8,8,11,3,5,4,5,3,LOSE
10,19,0,11,6,5,3,10,10,10,2,8,10,WIN
2,15,0,5,10,11,10,9,5,11,6,5,10,WIN
6,13,0,5,10,10,11,2,10,11,11,3,11,LOSE
10,21,0,10,10,11,9,3,5,9,5,10,3,WIN
2,18,0,7,9,9,8,8,8,11,4,5,10,LOSE
10,21,0,5,10,10,4,10,3,7,3,3,8,WIN
4,14,0,3,10,10,8,6,6,8,6,5,5,LOSE
7,21,0,6,7,7,2,11,5,7,3,3,2,WIN
10,12,1,9,9,5,3,11,2,10,2,10,2,LOSE
2,20,0,10,11,3,7,11,10,10,9,3,9,WIN
4,14,0,3,11,4,3,10,8,10,4,10,7,LOSE
2,20,0,10,5,2,9,11,11,10,10,5,11,WIN
2,13,0,10,10,4,8,10,6,5,4,11,9,LOSE
2,19,0,10,6,2,5,11,10,3,5,5,10,WIN
6,11,1,10,7,10,5,6,9,5,9,9,7,WIN
10,20,0,10,5,7,8,11,11,8,10,2,3,WIN
2,13,0,10,3,10,8,9,5,3,7,2,10,LOSE
7,15,0,10,10,10,2,5,10,7,7,10,10,LOSE
8,8,1,3,4,4,3,8,3,2,5,3,7,LOSE
7,13,0,10,9,10,10,3,10,10,9,10,2,LOSE
10,19,0,11,10,4,3,7,8,10,10,9,6,LOSE
10,12,1,7,11,11,6,10,5,10,7,11,7,LOSE
2,13,0,10,5,4,4,7,8,9,8,7,8,WIN
10,12,1,3,4,2,7,10,8,3,2,8,11,LOSE
10,20,0,11,2,10,10,7,4,10,10,8,6,DRAW
5,16,0,10,2,3,9,8,6,6,10,10,3,LOSE
5,17,0,7,10,11,10,4,10,7,9,10,11,LOSE
9,17,0,11,4,10,10,10,4,2,5,11,11,WIN
5,13,0,4,10,10,3,10,10,11,4,3,9,LOSE
10,11,1,4,10,6,4,10,10,10,8,4,3,LOSE
10,20,0,8,9,9,8,4,5,9,2,10,6,DRAW
10,18,0,7,5,3,9,10,10,11,4,10,4,WIN
4,20,0,10,6,4,2,5,3,3,10,6,2,DRAW
9,20,0,4,8,10,10,4,7,10,10,8,3,WIN
3,5,1,6,8,4,4,5,4,7,8,5,5,LOSE
6,9,1,2,10,8,10,3,2,3,6,3,10,LOSE
8,18,0,8,11,10,2,10,9,10,6,2,10,DRAW
2,20,0,4,10,11,2,6,10,10,10,7,10,WIN
9,12,1,7,11,2,10,3,9,11,7,10,10,LOSE
3,18,0,11,5,8,8,2,5,8,2,10,4,DRAW
4,11,1,10,10,10,7,10,6,9,10,2,5,LOSE
2,20,0,9,10,2,6,6,7,10,8,9,5,WIN
5,17,0,11,9,11,10,3,10,5,6,9,10,WIN
10,17,0,8,4,11,10,6,5,3,2,6,5,LOSE
9,14,0,3,11,3,10,11,10,10,10,10,10,LOSE
10,19,0,8,6,3,8,3,9,4,8,6,6,LOSE
2,11,1,9,10,9,4,10,5,7,3,8,4,WIN
10,12,1,11,10,11,9,11,4,10,2,4,6,WIN
8,5,1,9,9,8,10,8,11,8,11,10,6,WIN
7,17,0,10,10,7,4,5,10,5,3,6,5,WIN
10,18,0,10,7,10,10,10,9,3,10,6,5,WIN
10,14,0,10,9,11,8,8,4,3,6,9,9,LOSE
11,13,0,10,10,9,3,8,2,10,9,7,7,LOSE
7,13,0,2,9,4,11,7,9,3,8,10,10,LOSE
9,12,1,8,10,3,10,10,10,10,4,9,10,LOSE
5,9,1,10,10,2,8,8,7,6,6,3,8,LOSE
9,15,0,10,8,2,10,10,7,9,10,10,4,LOSE
10,14,0,6,10,5,4,11,10,8,11,11,9,LOSE
9,18,0,2,10,8,3,7,9,10,11,10,7,LOSE
6,17,0,10,4,6,8,11,10,10,6,8,8,LOSE
10,17,0,10,10,2,5,9,9,10,4,2,9,LOSE
10,13,0,7,10,3,10,5,6,6,11,10,5,LOSE
10,19,0,2,10,10,10,3,3,10,7,10,6,WIN
11,15,0,10,10,8,8,2,10,8,7,5,5,LOSE
6,14,0,6,10,7,7,10,6,11,3,7,6,LOSE
11,17,0,11,10,10,8,8,7,10,10,8,3,LOSE
10,19,0,4,8,9,7,10,7,3,5,10,2,WIN
2,18,0,10,9,3,8,5,10,2,7,8,11,WIN
6,14,0,5,4,10,10,8,8,11,3,11,6,WIN
10,8,1,4,8,2,2,9,9,11,7,5,3,WIN
10,5,1,9,10,7,4,8,8,5,7,10,10,WIN
11,11,1,8,6,10,11,10,2,7,9,5,8,WIN
4,16,0,2,9,4,10,6,4,10,5,10,4,LOSE
5,19,0,8,2,11,10,10,8,10,11,4,3,WIN
10,17,0,8,10,8,10,7,6,11,4,5,8,WIN
7,6,1,5,11,10,11,10,9,11,3,10,3,WIN
10,14,0,8,3,10,5,5,10,10,10,10,2,LOSE
5,21,0,10,7,4,6,10,3,7,10,2,11,WIN
5,12,1,10,6,10,10,10,3,2,11,6,6,LOSE
3,17,0,7,10,7,4,5,3,10,9,10,4,LOSE
5,17,0,2,6,2,6,11,5,6,7,10,5,DRAW
10,21,0,10,6,8,2,10,7,10,10,11,3,WIN
10,15,0,10,6,11,7,10,6,10,4,10,10,LOSE
11,8,1,11,10,4,8,10,6,8,6,10,10,LOSE
5,17,0,10,2,10,2,4,10,10,3,2,5,LOSE
10,18,0,8,10,6,6,8,10,10,11,6,10,WIN
10,20,0,10,7,10,9,10,3,10,8,7,10,LOSE
3,7,1,2,4,11,5,9,10,4,2,2,2,WIN
9,20,0,3,9,6,7,10,10,10,4,8,2,WIN
8,14,0,10,7,11,6,11,10,7,6,7,10,LOSE
11,17,0,10,2,11,8,10,5,10,8,4,9,LOSE
8,15,0,10,2,10,10,10,8,10,10,6,7,LOSE
3,19,0,8,4,10,8,6,11,7,10,4,9,WIN
3,9,1,10,5,9,5,11,7,11,10,7,7,WIN
10,20,0,10,10,9,8,9,10,8,11,7,4,WIN
9,20,0,6,10,6,2,5,6,2,7,6,9,WIN
10,20,0,7,8,5,10,10,9,10,10,5,11,WIN
10,4,1,3,6,10,11,7,8,9,8,10,6,WIN
10,9,1,3,5,3,10,10,6,5,10,5,4,WIN
11,16,0,7,10,9,9,2,10,10,10,10,9,LOSE
8,11,1,2,10,10,8,6,2,3,9,10,10,LOSE
10,12,1,8,10,9,8,2,4,10,10,5,2,LOSE
4,17,0,4,9,2,7,11,6,7,8,8,10,LOSE
10,19,0,10,5,10,8,6,8,10,3,2,4,LOSE
7,18,0,4,10,10,7,10,10,6,8,6,10,WIN
